0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,y
0.0,0.0,0.36206896551724144,0.6666666666666667,0.4027777777777777,0.0,0.0,0.0,0.2534722222222223,0.0,0.5614035087719298,1.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909083,0.0,0.9090909090909091,0.0,0.0,0.0,0.45856353591160226,qsampled
0.0,0.0,0.36206896551724144,0.6666666666666667,0.09722222222222221,0.7020408163265306,0.16000000000000003,0.0,0.2534722222222223,0.0,0.0,0.962962962962963,1.0,0.8888888888888888,0.7044025157232705,0.13636363636363646,0.0,0.0,0.0,0.02499999999999991,0.09090909090909083,0.0,0.0,0.6976744186046512,0.33333333333333326,0.0,0.45856353591160226,qsampled
0.0,0.0,0.0,0.8333333333333334,0.06944444444444442,0.7020408163265306,0.0,0.0,0.4305555555555556,0.0,0.0,0.0,1.0,0.0,0.7044025157232705,0.0,0.0,0.042735042735042805,0.0,0.35,0.2727272727272727,0.5,0.75,0.6976744186046512,0.0,0.0,0.7127071823204421,qsampled
0.0,0.0,0.0,0.8333333333333334,0.09722222222222221,0.0,0.16000000000000003,0.0,0.2534722222222223,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,0.13636363636363646,0.0,0.0,0.0,0.35,0.2727272727272727,0.5,0.0,0.0,0.33333333333333326,0.0,0.45856353591160226,qsampled
0.5,0.0,0.4482758620689655,0.0,0.41666666666666663,0.7020408163265306,0.84,0.0,0.4305555555555556,0.0,0.0,0.7619047619047619,0.0,0.6,0.7044025157232705,0.9545454545454546,0.0,0.042735042735042805,0.6000000000000001,0.02499999999999991,0.0,0.5,0.0,0.6976744186046512,0.0,0.0,0.7127071823204421,qsampled
0.0,1.0,0.0,0.0,0.06944444444444442,0.0,0.72,0.0,0.0,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.6818181818181819,0.0,0.0854700854700855,0.0,0.9,0.2727272727272727,0.5,0.5795454545454546,0.0,1.0,0.0,0.0,qsampled
0.5,0.0,0.8103448275862069,0.6666666666666667,0.41666666666666663,0.0,0.72,0.0,0.4305555555555556,0.0,0.5614035087719298,0.9523809523809523,1.0,0.6,0.0,0.6818181818181819,0.0,0.042735042735042805,0.6000000000000001,0.0,0.5909090909090908,0.0,0.0,0.0,1.0,0.0,0.7127071823204421,qsampled
0.0,0.8333333333333334,0.36206896551724144,0.6666666666666667,0.09722222222222221,0.0,0.0,0.0,0.6041666666666666,0.0,0.0,0.962962962962963,1.0,0.8,0.0,0.0,0.0,0.5982905982905984,0.0,0.02499999999999991,0.09090909090909083,0.0,0.5,0.0,0.0,0.0,0.6298342541436465,qsampled
0.5,0.8333333333333334,0.4482758620689655,0.0,0.09722222222222221,0.7020408163265306,0.0,0.0,0.6041666666666666,0.0,0.0,0.962962962962963,0.0,0.8,0.7044025157232705,0.0,0.0,0.5982905982905984,0.6000000000000001,0.02499999999999991,0.0,0.5,0.5,0.6976744186046512,0.0,0.0,0.6298342541436465,qsampled
0.0,0.8333333333333334,0.0,0.0,0.4027777777777777,0.0,0.0,0.0,0.6041666666666666,0.0,0.0,0.6666666666666667,0.0,0.6,0.0,0.0,0.0,0.5982905982905984,0.0,0.02499999999999991,0.2727272727272727,0.5,0.2500000000000001,0.0,0.0,0.0,0.6298342541436465,qsampled
0.5,0.0,0.4482758620689655,0.0,0.41666666666666663,0.0,0.16000000000000003,0.0,0.2534722222222223,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.13636363636363646,0.0,0.0,0.6000000000000001,0.02499999999999991,0.0,0.5,1.0,0.0,0.33333333333333326,0.0,0.45856353591160226,qsampled
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0854700854700855,0.0,0.35,0.2727272727272727,0.5,0.9545454545454546,0.0,0.0,0.0,0.0,qsampled
0.0,0.0,0.0,0.0,0.4027777777777777,0.7020408163265306,0.0,0.0,0.4305555555555556,0.0,0.0,0.6666666666666667,0.0,0.6,0.7044025157232705,0.0,0.0,0.042735042735042805,0.0,0.02499999999999991,0.2727272727272727,0.5,0.25,0.6976744186046512,0.0,0.0,0.7127071823204421,qsampled
0.0,0.8333333333333334,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962962962962963,0.0,1.0,0.0,0.0,0.0,0.0854700854700855,0.0,0.02499999999999991,0.0,0.5,0.9545454545454546,0.0,0.0,0.0,0.0,qsampled
0.0,0.0,0.4482758620689655,0.0,0.41666666666666663,0.0,0.72,0.0,0.4305555555555556,0.0,0.0,0.7619047619047619,0.0,0.6,0.0,0.6818181818181819,0.0,0.042735042735042805,0.0,0.02499999999999991,0.0,0.5,0.0,0.0,1.0,0.0,0.7127071823204421,qsampled
0.5,1.0,0.0,0.0,0.0,0.9428571428571428,0.0,0.0,0.6041666666666666,0.0,0.0,0.0,0.0,1.0,0.9622641509433962,0.0,0.0,0.5982905982905984,0.6000000000000001,0.35,0.2727272727272727,0.5,0.75,0.9069767441860466,0.0,0.0,0.6298342541436465,qsampled
0.5,0.0,0.0,0.8333333333333334,0.06944444444444442,0.0,0.76,0.0,0.0,0.0,0.5614035087719298,0.0,1.0,0.0,0.0,0.8181818181818182,0.0,0.0854700854700855,0.6000000000000001,0.0,0.2727272727272727,0.5,0.5795454545454546,0.0,0.33333333333333326,0.0,0.0,qsampled
0.0,0.0,0.4482758620689655,0.0,0.41666666666666663,0.7020408163265306,0.0,0.0,0.2534722222222223,0.0,0.0,0.7619047619047619,0.0,0.0,0.7044025157232705,0.0,0.0,0.0,0.0,0.02499999999999991,0.0,0.5,1.0,0.6976744186046512,0.0,0.0,0.45856353591160226,qsampled
0.5,0.0,0.0,0.0,0.0,0.7020408163265306,0.0,0.0,0.4305555555555556,0.0,0.5614035087719298,0.0,0.0,1.0,0.7044025157232705,0.0,0.0,0.042735042735042805,0.6000000000000001,0.0,0.2727272727272727,0.5,0.5454545454545454,0.6976744186046512,0.0,0.0,0.7127071823204421,qsampled
0.5,0.0,0.4482758620689655,0.0,0.0,0.7020408163265306,0.0,0.0,0.4305555555555556,0.0,0.5614035087719298,0.962962962962963,0.0,1.0,0.7044025157232705,0.0,0.0,0.042735042735042805,0.6000000000000001,0.0,0.0,0.5,0.5454545454545454,0.6976744186046512,0.0,0.0,0.7127071823204421,qsampled
0.0,0.0,0.36206896551724144,0.0,0.0,0.0,0.72,0.0,0.4305555555555556,0.0,0.0,0.962962962962963,0.0,1.0,0.0,0.6818181818181819,0.0,0.042735042735042805,0.0,0.35,0.09090909090909083,0.5,0.5454545454545454,0.0,1.0,0.0,0.7127071823204421,qsampled
0.5,0.0,0.603448275862069,0.0,0.09722222222222221,0.0,0.76,0.9698924731182795,0.2534722222222223,0.0,0.0,0.4814814814814814,0.0,0.8888888888888888,0.0,0.8181818181818182,0.9747634069400631,0.0,0.6000000000000001,0.02499999999999991,0.9090909090909091,0.5,0.0,0.0,0.33333333333333326,0.9594594594594594,0.45856353591160226,qsampled
0.5,1.0,0.603448275862069,0.8333333333333334,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.4814814814814814,1.0,1.0,0.0,0.6818181818181819,0.0,0.0854700854700855,0.6000000000000001,0.35,0.9090909090909091,0.5,0.9545454545454546,0.0,1.0,0.0,0.0,qsampled
0.0,0.0,0.0,0.0,0.09722222222222221,0.7020408163265306,0.0,0.0,0.2534722222222223,0.0,0.0,0.0,0.0,0.8888888888888888,0.7044025157232705,0.0,0.0,0.0,0.0,0.35,0.2727272727272727,0.5,0.0,0.6976744186046512,0.0,0.0,0.45856353591160226,qsampled
0.0,0.8333333333333334,0.4482758620689655,0.6666666666666667,0.06944444444444442,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,1.0,0.0,0.0,0.0,0.0,0.0854700854700855,0.0,0.02499999999999991,0.0,0.0,0.5795454545454546,0.0,0.0,0.0,0.0,qsampled
0.0,1.0,0.8103448275862069,0.6666666666666667,0.4027777777777777,0.7020408163265306,0.72,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.7044025157232705,0.6818181818181819,0.0,0.0854700854700855,0.0,0.35,0.5909090909090908,0.0,0.9090909090909091,0.6976744186046512,1.0,0.0,0.0,qsampled
0.0,0.0,0.4482758620689655,0.6666666666666667,0.4027777777777777,0.9877551020408163,0.0,0.0,0.2534722222222223,0.0,0.0,1.0,1.0,0.8888888888888888,0.9937106918238994,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.9090909090909091,0.9767441860465116,0.0,0.0,0.45856353591160226,qsampled
0.0,0.8333333333333334,0.4482758620689655,0.0,0.4027777777777777,0.0,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.9545454545454546,0.0,0.0854700854700855,0.0,0.02499999999999991,0.0,0.5,0.9090909090909091,0.0,0.0,0.0,0.0,qsampled
0.5,1.0,0.603448275862069,0.0,0.41666666666666663,0.0,0.16000000000000003,0.0,0.0,0.0,0.9298245614035088,0.5,0.0,0.6,0.0,0.13636363636363646,0.0,0.0854700854700855,0.6000000000000001,0.725,0.9090909090909091,0.5,1.0,0.0,0.33333333333333326,0.0,0.0,qsampled
